t obsX obsY barStartX barStartY barEndX barEndY consortium
1991.3146 106.46847540359066 -85.16481425595683 101.48947540359066 -85.62381425595683 111.44747540359066 -84.70581425595682 F
1991.3158 105.80601215319429 -78.61301211497972 100.84401215319429 -79.22951211497973 110.76801215319429 -77.99651211497972 F
1991.4263 64.1230405224201 -14.380437737000053 59.5315405224201 -12.400937737000053 68.7145405224201 -16.359937737000052 F
1991.5684 -114.82855346442697 6.209011311711421 -119.63755346442697 4.840011311711422 -110.01955346442698 7.578011311711421 F
1991.6803 -286.1834605577104 -29.982359416865023 -284.06246055771044 -34.50985941686503 -288.3044605577104 -25.454859416865023 F
1991.6815 -311.1076660504613 -41.825058107841116 -309.12116605046134 -46.41355810784111 -313.0941660504613 -37.23655810784112 F
1991.6973 -363.068558483649 -57.91219155177723 -363.167558483649 -62.91119155177723 -362.969558483649 -52.913191551777224 F
1991.6987 -339.3681956328194 -60.05550192933816 -339.64269563281937 -65.04800192933817 -339.0936956328194 -55.063001929338164 F
1991.8187 -547.0873000964461 -206.33379000066142 -542.0943000964461 -206.0722900006614 -552.0803000964462 -206.59529000066144 F
1991.82 -548.6165315614779 -220.78174035291607 -543.6185315614779 -220.66324035291606 -553.614531561478 -220.9002403529161 F
1991.8468 -587.2020690259743 -250.4879616059752 -583.3335690259743 -253.65546160597518 -591.0705690259744 -247.3204616059752 F
1991.9463 -679.8589360975477 -386.4347838626093 -677.6479360975477 -381.95078386260934 -682.0699360975477 -390.9187838626093 F
1992.0119 -685.3037023982955 -471.98942510288913 -680.3102023982955 -472.2304251028891 -690.2972023982956 -471.74842510288914 F
1992.0814 -671.3421955825262 -537.8765047987279 -672.0481955825262 -532.9265047987278 -670.6361955825262 -542.8265047987279 F
1992.2111 -606.2174767668705 -571.8258834415794 -607.3849767668705 -566.9643834415795 -605.0499767668705 -576.6873834415794 F
1992.2123 -625.4922686579404 -576.6448929849322 -626.8357686579403 -571.8288929849322 -624.1487686579404 -581.4608929849322 F
1992.2135 -621.2724756190643 -575.5154362695519 -622.7684756190642 -570.7444362695519 -619.7764756190643 -580.2864362695518 F
1992.2147 -613.7078766459009 -572.9271461295275 -615.3723766459009 -568.2126461295275 -612.0433766459009 -577.6416461295275 F
1992.2159 -618.3155714785565 -574.5480108138511 -620.1425714785565 -569.8940108138511 -616.4885714785565 -579.2020108138511 F
1992.2171 -625.1194495981598 -577.499588983596 -627.0969495981598 -572.907088983596 -623.1419495981598 -582.092088983596 F
1992.2185 -613.058220823335 -572.1054881955059 -615.224220823335 -567.598988195506 -610.8922208233349 -576.6119881955059 F
1992.2195 -622.2134913051478 -576.7136014658993 -624.5064913051478 -572.2706014658993 -619.9204913051478 -581.1566014658993 F
1992.2208 -619.9463490512896 -575.7351638358301 -622.3918490512897 -571.3741638358301 -617.5008490512896 -580.0961638358301 F
1992.222 -620.6638850755902 -576.3940651767015 -623.2578850755903 -572.1195651767015 -618.0698850755902 -580.6685651767015 F
1992.2232 -621.0068088458291 -576.9252312006007 -623.7513088458292 -572.7457312006007 -618.2623088458291 -581.1047312006007 F
1992.2243 -618.0307456323902 -575.1595363320394 -620.9022456323902 -571.0665363320394 -615.1592456323903 -579.2525363320393 F
1992.2255 -626.0649596215067 -581.4627693469869 -629.0744596215067 -577.4702693469869 -623.0554596215067 -585.4552693469868 F
1992.3677 -609.9148625124617 -512.7204997491123 -614.0258625124617 -509.87499974911225 -605.8038625124617 -515.5659997491123 F
1992.4357 -651.8206188196403 -476.38354294327587 -654.1846188196404 -480.7895429432759 -649.4566188196403 -471.97754294327586 F
1992.8934 -1339.8329622072333 -772.0299591645667 -1336.2534622072333 -768.5399591645667 -1343.4124622072334 -775.5199591645667 F
1992.9493 -1371.3460631257951 -845.9239394165122 -1366.6240631257951 -847.5674394165122 -1376.068063125795 -844.2804394165122 F
1992.9869 -1389.3879906224615 -901.3296237021685 -1385.2044906224614 -898.5911237021685 -1393.5714906224616 -904.0681237021686 F
1992.9883 -1378.8099989369377 -919.4465860093472 -1374.6444989369377 -916.6810860093473 -1382.9754989369378 -922.2120860093472 F
1992.9895 -1385.8055977068086 -910.6845267196265 -1381.6555977068085 -907.8960267196265 -1389.9555977068087 -913.4730267196265 F
1993.0816 -1380.1574181282708 -996.721308469432 -1375.5464181282707 -994.787308469432 -1384.768418128271 -998.6553084694319 F
1993.1373 -1353.9244393964484 -1025.4756542344471 -1355.5279393964483 -1020.7401542344471 -1352.3209393964485 -1030.2111542344471 F
