t obsX obsY barStartX barStartY barEndX barEndY consortium
1990.1077 969.7285624836522 1108.498912999109 965.9885624836522 1105.180412999109 973.4685624836522 1111.8174129991091 F
1990.2017 953.401545572606 987.5091139400386 949.877545572606 991.0561139400386 956.925545572606 983.9621139400385 F
1990.2913 848.6800070197085 854.7331960742991 843.9370070197084 853.1511960742992 853.4230070197085 856.3151960742991 F
1990.3278 797.665557433075 812.5156398429884 793.6930574330751 815.5516398429884 801.638057433075 809.4796398429885 F
1990.6669 221.97265875796322 534.3613867538478 225.5631587579632 537.8408867538478 218.38215875796323 530.8818867538478 F
1990.7434 156.93019240775502 489.4237138397714 160.237192407755 485.67471383977136 153.62319240775503 493.1727138397714 F
1990.7969 153.09478244685812 465.16156615761656 157.79178244685812 466.8750661576166 148.39778244685812 463.44806615761655 F
1991.1505 253.09908383117417 103.55773622811776 248.98908383117418 106.40473622811776 257.20908383117415 100.71073622811777 F
1991.2149 225.34736247372044 15.010903999171028 221.46236247372045 11.863903999171027 229.23236247372043 18.157903999171026 F
1991.2807 153.9792365771615 -68.19950227700306 150.7132365771615 -64.41400227700306 157.24523657716148 -71.98500227700306 F
1991.6147 -425.57121225322817 -375.6983620122903 -421.8012122532282 -372.4143620122903 -429.34121225322815 -378.9823620122903 F
1991.6705 -495.12075021710234 -408.80189486965986 -491.16575021710236 -411.8608948696599 -499.0757502171023 -405.74289486965984 F
1992.1029 -447.85802173356666 -765.5409347407995 -452.68352173356664 -764.2319347407995 -443.0325217335667 -766.8499347407994 F
1992.1443 -453.5260854783269 -818.7015779341436 -457.0975854783269 -822.2005779341437 -449.95458547832686 -815.2025779341436 F
1992.2281 -499.980112018749 -936.8910119682085 -503.321612018749 -933.1720119682085 -496.63861201874903 -940.6100119682086 F
