t obsX obsY barStartX barStartY barEndX barEndY consortium
1990.0056 -4886.122198703789 7217.24392710291 -4889.6161987037885 7220.81992710291 -4882.628198703789 7213.66792710291 F
1990.3715 -3602.54366470065 5170.324052388375 -3597.55866470065 5170.704552388375 -3607.52866470065 5169.943552388375 F
1990.3727 -3598.3623998869207 5166.02917648488 -3593.3753998869206 5166.38217648488 -3603.3493998869208 5165.67617648488 F
1990.4432 -3330.0575945378387 4733.68431392838 -3328.0085945378387 4729.1238139283805 -3332.1065945378386 4738.24481392838 F
1990.5113 -3054.837480149674 4308.461809290205 -3050.3634801496737 4310.693809290205 -3059.311480149674 4306.229809290205 F
1990.8237 -1641.4476324944937 2405.7307106286244 -1641.9661324944936 2410.703210628624 -1640.9291324944938 2400.7582106286245 F
1990.825 -1643.1468297598726 2397.428146195322 -1643.7963297598726 2402.385646195322 -1642.4973297598726 2392.470646195322 F
1990.8856 -1373.094568822185 2055.9608341617122 -1378.067068822185 2055.437834161712 -1368.122068822185 2056.4838341617124 F
1990.9561 -1079.936282872646 1668.9706397936518 -1082.172782872646 1673.4426397936518 -1077.699782872646 1664.4986397936518 F
1991.0593 -683.8281509777838 1121.0336163671745 -688.4046509777838 1119.0206163671746 -679.2516509777838 1123.0466163671745 F
1991.0606 -677.4320069577632 1110.351413293881 -682.0745069577632 1108.495413293881 -672.7895069577631 1112.207413293881 F
1991.0618 -673.1630902535283 1104.2565633781303 -677.8675902535283 1102.5630633781302 -668.4585902535282 1105.9500633781304 F
1991.0679 -650.384061466323 1068.6179353423963 -655.312561466323 1067.7754353423963 -645.455561466323 1069.4604353423963 F
1991.0691 -645.9552422929837 1060.9222229342286 -650.9102422929838 1060.2512229342285 -641.0002422929837 1061.5932229342286 F
1991.0704 -641.8216761078728 1058.3257671480621 -646.7981761078728 1057.844267148062 -636.8451761078728 1058.8072671480622 F
1991.3195 214.76062229393932 -330.1204713020557 219.61012229393933 -331.3359713020557 209.91112229393931 -328.9049713020557 F
1991.3705 396.33078163576755 -635.2700135685991 397.3177816357676 -640.1715135685992 395.3437816357675 -630.368513568599 F
1991.7763 2139.67843106461 -3133.3611031209957 2138.47793106461 -3128.5076031209956 2140.87893106461 -3138.214603120996 F
1991.7775 2143.1904522358864 -3141.019664374206 2141.8449522358865 -3136.204164374206 2144.5359522358863 -3145.835164374206 F
1991.8066 2280.0219666844537 -3309.2696058466936 2275.598966684454 -3306.9376058466937 2284.4449666844534 -3311.6016058466935 F
1991.8078 2286.443520580421 -3314.1972168217476 2281.950020580421 -3312.0052168217476 2290.937020580421 -3316.3892168217476 F
1991.9039 2711.3295624202055 -3857.630186128132 2710.0220624202057 -3852.804186128132 2712.6370624202054 -3862.4561861281322 F
1991.9888 3054.858029836133 -4317.575341720921 3050.300529836133 -4319.63184172092 3059.415529836133 -4315.518841720921 F
1992.2732 4058.29084058505 -5873.432558177021 4061.8368405850497 -5876.9575581770205 4054.74484058505 -5869.907558177021 F
1992.2743 4061.0920731611927 -5880.707218056364 4064.5420731611925 -5884.326218056363 4057.642073161193 -5877.088218056364 F
1992.2985 4146.233107951275 -6020.353974909787 4146.820607951275 -6025.3194749097875 4145.645607951275 -6015.388474909787 F
1992.3992 4507.531099040194 -6622.3718703126715 4512.439099040194 -6621.418370312672 4502.623099040194 -6623.325370312671 F
1992.4819 4833.766139350581 -7131.3072242312965 4836.655639350582 -7135.3877242312965 4830.876639350581 -7127.226724231296 F
1992.8535 6491.357816222718 -9390.607518567767 6490.654316222718 -9385.657518567767 6492.061316222717 -9395.557518567768 F
1992.9217 6788.0707371735825 -9770.42260966105 6783.229237173582 -9771.672109661049 6792.912237173583 -9769.17310966105 F
1993.0586 7322.906009763912 -10505.555757313541 7318.303509763912 -10507.50875731354 7327.508509763912 -10503.602757313542 F
1993.0597 7327.313656375758 -10512.478704500458 7322.648656375758 -10514.277704500459 7331.978656375758 -10510.679704500457 F
1993.061 7331.593073952253 -10518.248218542669 7326.867073952253 -10519.880218542668 7336.319073952252 -10516.61621854267 F
1993.0682 7357.752147336217 -10557.12229153049 7352.789647336217 -10557.73379153049 7362.714647336216 -10556.510791530489 F
1993.0695 7362.395278507462 -10563.625186973446 7357.413778507462 -10564.053686973446 7367.3767785074615 -10563.196686973446 F
