t obsX obsY barStartX barStartY barEndX barEndY consortium
1990.1454 -3321.601150583242 -654.3088229029737 -3317.054650583242 -652.2283229029737 -3326.147650583242 -656.3893229029737 F
1990.1856 -3145.772684696366 -638.894066353491 -3145.647684696366 -633.895566353491 -3145.897684696366 -643.892566353491 F
1990.368 -2350.498488919548 -420.99988392699305 -2355.396488919548 -419.99488392699305 -2345.600488919548 -422.00488392699305 F
1990.3691 -2347.12868674671 -424.5834943203989 -2352.05618674671 -423.73699432039894 -2342.2011867467104 -425.4299943203989 F
1990.3703 -2341.9685876026483 -420.4202503785671 -2346.921087602648 -419.73175037856714 -2337.0160876026484 -421.1087503785671 F
1990.3715 -2336.9568729623525 -416.18191410861726 -2341.9293729623523 -415.65891410861724 -2331.9843729623526 -416.7049141086173 F
1990.3727 -2332.5578387847127 -418.2086240414873 -2337.5448387847127 -417.85262404148733 -2327.5708387847126 -418.5646240414873 F
1990.374 -2327.3797422471725 -416.80629945007377 -2332.3762422471727 -416.6277994500738 -2322.3832422471723 -416.98479945007375 F
1990.4943 -1919.9150969047068 -208.06252988826768 -1924.5620969047068 -206.21902988826767 -1915.268096904707 -209.90602988826768 F
1990.4955 -1917.918245980032 -209.48517167072634 -1922.589245980032 -207.70317167072633 -1913.247245980032 -211.26717167072636 F
1990.5782 -1721.5183681592534 -102.21787519747315 -1722.3453681592534 -107.14887519747315 -1720.6913681592534 -97.28687519747315 F
1990.8832 -1260.6813794519148 -98.97613103199866 -1255.6848794519149 -99.15763103199866 -1265.6778794519148 -98.79463103199866 F
1990.899 -1227.163907678503 -110.14258099889979 -1222.736907678503 -112.46608099889978 -1231.5909076785028 -107.81908099889979 F
1990.9002 -1227.150474632835 -115.85384054362066 -1222.795474632835 -118.30984054362067 -1231.505474632835 -113.39784054362066 F
1991.0704 -735.1725136482835 -242.55719112565166 -730.1905136482835 -242.97419112565166 -740.1545136482835 -242.14019112565165 F
1991.0715 -730.689901420935 -238.28205670149242 -725.7029014209351 -238.6370567014924 -735.676901420935 -237.92705670149243 F
1991.1348 -475.399774315821 -246.5827762038449 -475.317774315821 -241.5837762038449 -475.481774315821 -251.5817762038449 F
1991.4384 795.3942398946245 106.20337297273423 790.9807398946245 108.55337297273422 799.8077398946245 103.85337297273423 F
1991.5053 998.5249082108561 211.69018602094678 996.3839082108561 207.17218602094678 1000.6659082108561 216.20818602094678 F
1991.5794 1169.7112097495196 312.39943596562193 1164.7197097495196 312.69243596562194 1174.7027097495197 312.1064359656219 F
1991.6864 1341.9938302234882 384.9757505275696 1342.007830223488 379.9757505275696 1341.9798302234883 389.9757505275696 F
1991.6876 1344.8297001375115 385.37667969604496 1344.6932001375114 380.37867969604497 1344.9662001375116 390.37467969604495 F
1991.7034 1369.4280488030226 387.9744717616886 1367.2245488030226 383.4864717616886 1371.6315488030227 392.4624717616886 F
1991.9512 1778.0528117463207 249.40390655877644 1781.5553117463207 252.97190655877645 1774.5503117463206 245.83590655877643 F
1992.0034 1923.3245843553877 202.90507761424078 1928.0160843553876 201.17907761424078 1918.6330843553878 204.63107761424078 F
1992.1977 2686.4777334765845 189.66106383973394 2688.5607334765846 194.20656383973395 2684.3947334765844 185.11556383973394 F
1992.199 2687.62800787463 192.47485261885208 2689.54400787463 197.09285261885208 2685.7120078746298 187.8568526188521 F
1992.2 2698.8306775401893 190.44057055296136 2700.6061775401895 195.11457055296137 2697.055177540189 185.76657055296135 F
1992.3847 3491.2354724935326 425.2280004435787 3486.8259724935324 427.5855004435787 3495.644972493533 422.8705004435787 F
1992.4259 3644.926518463709 490.5888958869895 3640.816018463709 487.7423958869895 3649.0370184637086 493.4353958869895 F
1992.9058 4561.840555403085 701.4054476335203 4566.594555403085 702.9534476335203 4557.086555403085 699.8574476335203 F
1993.0695 5039.727132712104 584.268713673399 5044.708632712104 583.841713673399 5034.745632712104 584.695713673399 F
1993.1337 5296.590919738481 574.4382583848228 5296.712919738481 579.4367583848228 5296.4689197384805 569.4397583848228 F
