t obsX obsY barStartX barStartY barEndX barEndY consortium
1989.9728 -87.80291360190947 1074.5663275678253 -83.19091360190947 1072.6358275678253 -92.41491360190946 1076.4968275678252 F
1989.9775 -83.95546329213882 1074.9126039212676 -79.11996329213882 1073.6401039212676 -88.79096329213881 1076.1851039212677 F
1989.9789 -83.12569642246672 1073.6145937144988 -78.24319642246672 1072.5375937144988 -88.00819642246671 1074.6915937144988 F
1990.2269 176.43790043207096 965.182030310497 171.50940043207095 964.342030310497 181.36640043207098 966.022030310497 F
1990.3582 233.14850468165295 779.9175730700675 228.66700468165294 782.1340730700675 237.63000468165296 777.7010730700675 F
1990.6839 -58.68390295805279 338.0561975125656 -56.77040295805279 342.67519751256555 -60.59740295805279 333.4371975125656 F
1990.6851 -51.64300155719005 333.49775034035844 -49.57750155719005 338.0512503403584 -53.70850155719005 328.94425034035845 F
1990.6863 -57.285797817497844 334.5389673784978 -55.077797817497846 339.02496737849776 -59.49379781749784 330.0529673784978 F
1990.7121 -82.463998159147 312.30086173042935 -77.869998159147 314.27486173042934 -87.05799815914699 310.32686173042936 F
1990.713 -85.03170789350024 315.63180212191526 -80.39020789350025 317.48980212191526 -89.67320789350023 313.77380212191525 F
1990.8128 -157.0339347624807 268.24882380577776 -155.2224347624807 272.9093238057778 -158.8454347624807 263.58832380577775 F
1990.8977 -169.04095545297318 260.2650579717164 -164.71545545297317 257.7575579717164 -173.36645545297318 262.77255797171637 F
1991.1809 88.67056370310603 180.92537657324567 84.86806370310603 177.67887657324567 92.47306370310602 184.17187657324567 F
1991.1822 93.45419367191268 176.18545559989684 89.76319367191267 172.81295559989684 97.14519367191268 179.55795559989684 F
1991.2028 108.52749358920663 163.19798509058836 107.21149358920663 158.37448509058837 109.84349358920663 168.02148509058836 F
1991.204 113.02752845715099 161.22467030837012 111.85152845715099 156.36517030837012 114.203528457151 166.08417030837012 F
1991.3037 179.3596994217731 44.74189853483914 174.5706994217731 46.17989853483914 184.14869942177307 43.303898534839135 F
1991.3838 186.5373057727616 -75.10930814826843 183.3563057727616 -78.96680814826843 189.71830577276162 -71.25180814826842 F
1991.8285 -211.89204626775367 -551.9121193029871 -207.18954626775368 -553.611619302987 -216.59454626775366 -550.2126193029872 F
1991.8905 -218.42778991891487 -557.5105377270103 -215.21328991891488 -553.6815377270103 -221.64228991891486 -561.3395377270102 F
1992.251 104.53749612263256 -700.174070324455 99.53949612263256 -700.034070324455 109.53549612263257 -700.314070324455 F
1992.3107 135.82314500691507 -782.8904012515943 133.91364500691506 -787.5114012515943 137.73264500691508 -778.2694012515943 F
1992.3859 138.41390388531917 -896.3315551990443 134.05440388531918 -893.8830551990443 142.77340388531917 -898.7800551990442 F
1992.8425 -263.40759102018296 -1371.600084936263 -261.159591020183 -1367.1340849362632 -265.65559102018295 -1376.066084936263 F
1992.9638 -231.93460642206153 -1379.605486990412 -227.01560642206152 -1378.710486990412 -236.85360642206155 -1380.500486990412 F
1993.1812 -7.233379615265088 -1450.9655234971042 -10.985879615265087 -1454.2700234971041 -3.4808796152650885 -1447.6610234971042 F
