t obsX obsY barStartX barStartY barEndX barEndY consortium
1990.0022 -520.0117181289477 190.15752389217414 -515.8767181289477 192.96902389217414 -524.1467181289477 187.34602389217414 F
1990.3643 -177.49853634777477 204.39443730672485 -182.35103634777477 205.59943730672487 -172.64603634777478 203.18943730672484 F
1990.4432 -143.7669023042828 165.95975360860234 -146.4244023042828 161.72475360860233 -141.1094023042828 170.19475360860235 F
1990.4979 -138.91012600306368 137.01171567299545 -143.6286260030637 138.66471567299544 -134.19162600306367 135.35871567299546 F
1990.4991 -140.03665613519988 133.28190683630362 -144.71315613519988 135.0504068363036 -135.36015613519987 131.51340683630363 F
1990.8274 -240.50260733344695 0.043484950584131266 -238.95210733344695 4.796984950584131 -242.05310733344695 -4.710015049415869 F
1990.8928 -235.3151941992422 1.021144339040827 -230.5496941992422 -0.4918556609591729 -240.0806941992422 2.534144339040827 F
1990.9549 -215.49705360792655 14.029539206119754 -212.61905360792656 18.117539206119755 -218.37505360792653 9.941539206119753 F
1990.9561 -213.53867716156924 13.358049270026678 -210.70817716156924 17.479049270026678 -216.36917716156924 9.237049270026677 F
1991.3122 116.25694464499267 58.11428636050126 111.25694464499267 58.09178636050126 121.25694464499267 58.13678636050126 F
1991.3692 158.56553876226002 40.68439624940383 156.86803876226003 35.98139624940383 160.26303876226 45.387396249403835 F
1991.4457 186.00322084492998 5.946040350609474 181.39922084492997 7.896040350609474 190.60722084493 3.9960403506094737 F
1991.7788 104.31856746657496 -156.14572982100336 106.48456746657496 -151.63972982100336 102.15256746657496 -160.65172982100336 F
1991.78 100.02413962116218 -154.33938362813967 102.33163962116218 -149.90388362813968 97.71663962116217 -158.77488362813966 F
1991.8187 94.67013605485072 -159.73817910574712 99.66513605485072 -159.52367910574714 89.67513605485071 -159.9526791057471 F
1991.82 94.49602410227621 -159.00134496870905 99.4955241022762 -158.93034496870905 89.49652410227621 -159.07234496870905 F
1991.9051 100.0745976775715 -157.2701698969339 102.0655976775715 -152.6836698969339 98.0835976775715 -161.8566698969339 F
1991.9994 142.46051629761777 -133.2914078262967 147.1510162976178 -135.0234078262967 137.77001629761776 -131.5594078262967 F
1992.0217 158.84813403741103 -129.8728690995154 163.66663403741103 -128.53736909951542 154.02963403741103 -131.2083690995154 F
1992.2669 405.16941655793994 -88.3720278669943 400.76291655793995 -90.7350278669943 409.57591655793993 -86.0090278669943 F
1992.2947 431.15985780005036 -95.4665797760461 429.46485780005037 -100.1705797760461 432.85485780005035 -90.76257977604611 F
1992.3907 497.05469308868936 -128.11865911289019 492.30969308868936 -126.54315911289018 501.79969308868937 -129.6941591128902 F
1992.3919 495.94315152865073 -133.64405528363133 491.2031515286507 -132.05655528363133 500.68315152865074 -135.23155528363134 F
1992.4854 521.8394308114711 -176.77050297767087 518.1469308114711 -180.14150297767088 525.531930811471 -173.39950297767086 F
1992.5208 520.544667116954 -197.2219872471978 515.635667116954 -196.2719872471978 525.453667116954 -198.1719872471978 F
1992.8558 423.23683962659584 -321.1401337322054 424.79333962659587 -316.3886337322054 421.6803396265958 -325.89163373220543 F
