t obsX obsY barStartX barStartY barEndX barEndY consortium
1990.3934 1623.4970699900393 -576.3828981215045 1619.0190699900393 -578.6068981215045 1627.9750699900394 -574.1588981215044 F
1990.4238 1608.7385367440447 -554.9413566549366 1607.1045367440447 -559.6668566549366 1610.3725367440447 -550.2158566549366 F
1990.521 1511.3853835335537 -512.4577545185126 1506.6823835335538 -510.7602545185126 1516.0883835335537 -514.1552545185126 F
1990.6136 1338.9488281718968 -512.5822899649652 1335.2413281718968 -515.9367899649652 1342.6563281718968 -509.2277899649652 F
1990.6147 1332.8739855860047 -508.7762571814575 1329.0829855860047 -512.0362571814575 1336.6649855860046 -505.5162571814575 F
1990.6511 1242.9844573099247 -507.00156211336616 1238.1474573099247 -505.7360621133662 1247.8214573099247 -508.26706211336614 F
1990.6526 1237.3235662836253 -513.2897734679811 1232.5300662836253 -511.8677734679811 1242.1170662836253 -514.7117734679812 F
1990.9731 254.03799759650096 -369.43278669410654 255.61299759650095 -364.6882866941065 252.46299759650097 -374.17728669410656 F
1990.9743 248.9098092420875 -367.132241157514 250.5573092420875 -362.41224115751396 247.2623092420875 -371.852241157514 F
1991.0485 95.02592005181721 -256.5800358544117 99.6174200518172 -258.55903585441166 90.43442005181721 -254.60103585441166 F
1991.0995 21.161983293290557 -170.3988964933047 24.75298329329056 -166.9203964933047 17.570983293290556 -173.8773964933047 F
1991.4664 -146.35467124810057 319.00509850891905 -151.29317124810058 319.78609850891905 -141.41617124810057 318.22409850891904 F
1991.5358 -232.6814305527959 343.12562046124526 -234.89343055279588 338.6416204612453 -230.4694305527959 347.60962046124524 F
1991.9232 -1338.175164058281 428.7204144695973 -1336.519664058281 433.4384144695973 -1339.8306640582812 424.0024144695973 F
1991.978 -1480.5232401832477 491.8973373805179 -1475.6157401832477 490.9413373805179 -1485.4307401832477 492.8533373805179 F
1992.0508 -1630.8219401548654 600.2849110256101 -1628.3419401548654 604.6264110256101 -1633.3019401548654 595.9434110256101 F
1992.4162 -1830.5834239906287 1150.0419331884978 -1835.4929239906287 1149.0954331884977 -1825.6739239906287 1150.9884331884978 F
1992.4624 -1860.9200990486834 1174.5890133641044 -1862.4535990486834 1169.8305133641045 -1859.3865990486834 1179.3475133641043 F
1992.5486 -1976.621686194221 1197.8276902664693 -1981.218686194221 1199.7936902664692 -1972.024686194221 1195.8616902664694 F
