t obsX obsY barStartX barStartY barEndX barEndY consortium
1990.0992 2394.230666355184 3877.0504943375645 2398.796666355184 3875.0129943375646 2389.664666355184 3879.0879943375644 F
1990.5441 1733.2234209773887 2502.993866770399 1728.2304209773888 2503.259366770399 1738.2164209773887 2502.728366770399 F
1990.594 1650.9834584383864 2309.3597071448667 1648.5394584383864 2304.9977071448666 1653.4274584383863 2313.7217071448667 F
1990.6778 1478.1836791606215 1977.4377054370711 1474.1656791606215 1980.4132054370712 1482.2016791606216 1974.4622054370711 F
1990.9975 458.21501313376865 768.736438868132 461.5770131337687 772.4374388681321 454.8530131337686 765.035438868132 F
1990.9985 454.19754734785704 766.2387469426093 457.67254734785706 769.8337469426093 450.722547347857 762.6437469426093 F
1991.0193 388.3837889236426 698.3045696337631 393.2797889236426 699.3185696337631 383.4877889236426 697.2905696337631 F
1991.0205 384.7311217888991 693.5903544263471 389.6591217888991 694.4363544263471 379.8031217888991 692.7443544263471 F
1991.0217 380.118693026071 695.4502357141188 385.071693026071 696.1327357141188 375.16569302607104 694.7677357141188 F
1991.1177 109.82066920945935 402.2390673275727 112.52966920945936 406.44156732757267 107.11166920945935 398.0365673275727 F
1991.204 -80.91023577665933 159.80924082855702 -77.05573577665933 156.62474082855704 -84.76473577665934 162.993740828557 F
1991.2052 -81.63320608589424 158.25858682294384 -77.71870608589424 155.14908682294384 -85.54770608589425 161.36808682294384 F
1991.2441 -147.03830493596587 47.77450247470444 -142.26130493596588 49.25150247470444 -151.81530493596586 46.297502474704444 F
1991.5005 -445.5989613574929 -761.6892612853577 -449.7909613574929 -764.4142612853577 -441.4069613574929 -758.9642612853577 F
1991.5175 -468.4435857900644 -821.4866998178222 -471.0280857900644 -825.7671998178222 -465.8590857900644 -817.2061998178223 F
1991.5187 -467.7836895245809 -827.1361817090866 -470.2381895245809 -831.4916817090866 -465.3291895245809 -822.7806817090866 F
1991.6231 -641.3828964162234 -1223.582786195237 -645.7993964162234 -1221.2392861952371 -636.9663964162233 -1225.926286195237 F
1992.0653 -1990.127778897495 -2862.865300322516 -1987.8357788974952 -2858.4223003225156 -1992.419778897495 -2867.308300322516 F
1992.0665 -1996.4856350148762 -2864.904113554194 -1994.1051350148762 -2860.507613554194 -1998.8661350148761 -2869.3006135541937 F
1992.1346 -2173.153645272512 -3064.1079716941335 -2168.893645272512 -3066.7259716941335 -2177.4136452725124 -3061.4899716941336 F
1992.1953 -2302.92865957111 -3233.9230337384292 -2299.05115957111 -3230.7670337384293 -2306.80615957111 -3237.079033738429 F
1992.1965 -2307.1897203885947 -3234.8857913397346 -2303.3487203885948 -3231.6867913397346 -2311.0307203885945 -3238.0847913397347 F
1992.5693 -2784.7137281758464 -4435.914340551441 -2789.5712281758465 -4434.72934055144 -2779.8562281758464 -4437.099340551441 F
