t obsX obsY barStartX barStartY barEndX barEndY consortium
1990.2329 542.6258572083517 1335.1522142642164 539.7403572083517 1331.0697142642164 545.5113572083517 1339.2347142642163 F
1990.3898 364.5725677196815 1299.673176335357 366.3265677196815 1294.991176335357 362.8185677196815 1304.355176335357 F
1990.4639 239.79574840537052 1220.5380275365173 236.6147484053705 1216.6810275365174 242.97674840537053 1224.3950275365173 F
1990.5514 98.8823765852828 1072.794223076397 103.7513765852828 1071.659723076397 94.0133765852828 1073.9287230763969 F
1990.7121 -52.19246668410952 683.4705045837164 -48.56196668410952 686.9085045837164 -55.82296668410952 680.0325045837164 F
1990.8686 -0.9085835098612023 299.38120652240167 -1.7905835098612024 304.30220652240166 -0.02658350986120228 294.4602065224017 F
1990.8698 15.365460123013941 299.7836091345821 14.445960123013942 304.6976091345821 16.284960123013942 294.8696091345821 F
1990.9367 73.25513411090544 179.585190565876 77.12413411090544 182.752190565876 69.38613411090545 176.418190565876 F
1991.0217 156.4624685172759 80.06548075686459 151.8664685172759 82.03348075686459 161.0584685172759 78.09748075686458 F
1991.086 216.99632215727902 62.28490957314663 216.56732215727902 67.26640957314663 217.42532215727903 57.30340957314663 F
1991.2392 217.10168230615844 66.16122980427222 212.72718230615843 68.58272980427222 221.47618230615845 63.73972980427222 F
1991.3268 126.38138476695558 60.598177712531054 126.23388476695558 55.60017771253106 126.52888476695557 65.59617771253106 F
1991.3984 26.85903689298817 22.569877528128583 22.42553689298817 20.25787752812858 31.292536892988167 24.881877528128584 F
1991.4859 -120.02862283472471 -81.4944010568606 -115.98262283472471 -84.4314010568606 -124.07462283472472 -78.5574010568606 F
1991.5613 -241.85786479914555 -216.88925484534144 -242.34186479914555 -221.86575484534143 -241.37386479914554 -211.91275484534145 F
1991.6476 -334.78644961746585 -417.2082076883987 -330.10294961746587 -415.4587076883987 -339.46994961746583 -418.9577076883987 F
1991.6486 -333.1771270397784 -426.17941636203955 -328.5091270397784 -424.38891636203954 -337.8451270397784 -427.96991636203956 F
1991.7216 -367.93544162967413 -608.9236918551366 -364.0539416296741 -612.0751918551366 -371.81694162967415 -605.7721918551365 F
1991.8066 -357.180618507582 -832.0428830791554 -356.09711850758197 -827.1618830791555 -358.264118507582 -836.9238830791554 F
1991.9608 -221.50440990276164 -1118.4527689552326 -224.99190990276165 -1114.8702689552326 -218.01690990276163 -1122.0352689552326 F
1992.0266 -151.95520103202628 -1182.5045890836516 -150.47320103202628 -1177.7295890836515 -153.43720103202628 -1187.2795890836517 F
1992.1115 -92.29870779940241 -1214.5709078325972 -97.21870779940241 -1215.459907832597 -87.3787077994024 -1213.6819078325973 F
1992.1769 -81.09169815687373 -1210.4248547552645 -84.20119815687373 -1206.5098547552645 -77.98219815687374 -1214.3398547552645 F
1992.2645 -127.14051853739915 -1199.066999499286 -129.16751853739913 -1203.6374994992862 -125.11351853739914 -1194.496499499286 F
1992.3337 -197.56946609655338 -1211.1233284131636 -202.55196609655337 -1211.5378284131637 -192.5869660965534 -1210.7088284131635 F
1992.4223 -332.7470715814622 -1268.9527161272265 -330.1050715814622 -1273.1972161272265 -335.3890715814622 -1264.7082161272265 F
1992.4963 -457.28115508930057 -1365.0433338472426 -459.64665508930057 -1369.4483338472426 -454.91565508930057 -1360.6383338472426 F
1992.9701 -532.5155423367528 -2401.1793769928863 -529.4180423367528 -2397.254376992886 -535.6130423367528 -2405.1043769928865 F
1993.0853 -424.17143191606596 -2476.683660817359 -424.57343191606594 -2471.700160817359 -423.76943191606597 -2481.6671608173588 F
