t obsX obsY barStartX barStartY barEndX barEndY consortium
1990.0131 -3886.5493624044702 -999.8194932927979 -3885.83486240447 -994.870993292798 -3887.2638624044703 -1004.7679932927979 F
1990.0967 -3660.6092014748533 -872.8970873543251 -3656.2542014748533 -875.3535873543251 -3664.9642014748533 -870.4405873543251 F
1990.1502 -3495.708472672254 -783.084071555211 -3491.5644726722544 -780.287071555211 -3499.852472672254 -785.8810715552111 F
1990.2527 -3131.1221377085217 -624.7039379308363 -3129.9916377085215 -629.5744379308363 -3132.252637708522 -619.8334379308363 F
1990.2864 -3000.6481714744386 -580.5340030327523 -2996.2751714744386 -582.9580030327522 -3005.0211714744387 -578.1100030327523 F
1990.4432 -2375.3004890714346 -447.1978542173886 -2374.412989071435 -452.11785421738864 -2376.1879890714345 -442.2778542173886 F
1990.538 -2021.026246546142 -429.8511772209597 -2025.930746546142 -428.8816772209597 -2016.1217465461418 -430.8206772209597 F
1990.5392 -2015.4490339104382 -423.0652338680677 -2020.3485339104382 -422.0712338680677 -2010.5495339104382 -424.05923386806774 F
1990.6183 -1757.1380808233673 -437.840342123093 -1760.4225808233673 -441.610342123093 -1753.8535808233673 -434.07034212309304 F
1990.6886 -1559.1792577086253 -449.4728596784383 -1562.2317577086253 -445.5128596784383 -1556.1267577086253 -453.43285967843826 F
1990.8017 -1295.6418827696216 -449.53583161577444 -1299.9508827696216 -446.99933161577445 -1291.3328827696216 -452.07233161577443 F
1990.8565 -1182.7250471865366 -426.679987112401 -1180.4690471865365 -422.21798711240103 -1184.9810471865367 -431.141987112401 F
1990.9573 -973.2361175849827 -344.1282455053995 -973.8816175849827 -339.1707455053995 -972.5906175849827 -349.0857455053995 F
1991.0315 -799.1914944059375 -245.5954901964391 -794.2634944059375 -246.4394901964391 -804.1194944059375 -244.7514901964391 F
1991.0958 -622.4264702328577 -149.52097040169298 -619.5484702328577 -145.43247040169297 -625.3044702328577 -153.609470401693 F
1991.1918 -315.8535130272703 9.666686369962147 -313.0980130272703 5.494686369962146 -318.6090130272703 13.838686369962147 F
1991.2307 -175.01827790721478 70.89677658260618 -170.02577790721477 70.62277658260618 -180.0107779072148 71.17077658260618 F
1991.3402 253.13418879724648 207.05853763770304 251.19118879724647 202.45153763770304 255.0771887972465 211.66553763770304 F
1991.3777 404.1817692680773 241.04417545055446 406.5542692680773 236.64317545055445 401.8092692680773 245.44517545055447 F
1991.3789 406.5360899938661 240.60095524707472 408.98858999386607 236.2444552470747 404.0835899938661 244.95745524707473 F
1991.481 809.275731605239 291.4475693779278 804.319731605239 290.78756937792775 814.231731605239 292.1075693779278 F
1991.5467 1046.5796664153554 297.5817471532012 1045.0571664153554 292.8192471532012 1048.1021664153554 302.3442471532012 F
1991.6279 1309.2280241761794 287.32681260544206 1305.1960241761794 290.28381260544205 1313.2600241761793 284.36981260544206 F
1991.7289 1579.7400968447519 273.43282692243025 1574.747096844752 273.16882692243024 1584.7330968447518 273.69682692243026 F
1991.7861 1711.5994686513432 275.3864994596671 1711.199468651343 280.3704994596671 1711.9994686513432 270.4024994596671 F
1991.9633 2077.43426101092 391.9946564997245 2082.2627610109203 393.2916564997245 2072.60576101092 390.6976564997245 F
1992.0411 2262.7166164678774 492.8209933154774 2264.1606164678774 497.60799331547736 2261.2726164678775 488.0339933154774 F
1992.1285 2511.819528713145 632.275244138506 2515.7270287131446 629.155744138506 2507.912028713145 635.394744138506 F
1992.1769 2670.929814758429 711.4008521075058 2675.556314758429 713.2973521075057 2666.303314758429 709.5043521075058 F
1992.2827 3059.867885656439 868.4223936316035 3060.0503856564387 863.4258936316036 3059.685385656439 873.4188936316035 F
1992.3154 3193.4166086043742 910.6516094884765 3197.173108604374 907.3526094884766 3189.6601086043743 913.9506094884765 F
1992.3168 3194.524566866278 907.0028736519595 3198.360066866278 903.7963736519595 3190.6890668662777 910.2093736519595 F
1992.4235 3625.1513633511236 995.155035645988 3620.7808633511236 992.7265356459881 3629.5218633511236 997.583535645988 F
1992.4769 3827.7908033445797 1016.6828615534399 3827.90780334458 1011.6848615534399 3827.6738033445795 1021.68086155344 F
1992.5681 4158.499956889578 1022.7129653497235 4153.799456889578 1024.4174653497234 4163.200456889578 1021.0084653497235 F
1992.8924 4962.134118849912 1053.2181486390398 4965.590618849912 1056.8306486390397 4958.677618849912 1049.6056486390398 F
1992.8934 4970.086261586704 1048.2703064974794 4973.620761586703 1051.8068064974793 4966.551761586704 1044.7338064974795 F
1993.095 5452.46894015962 1301.1104651731277 5455.32244015962 1305.2164651731277 5449.6154401596195 1297.0044651731278 F
1993.1923 5761.487507578233 1462.7450108327405 5764.240507578233 1458.5710108327405 5758.734507578233 1466.9190108327405 F
