t obsX obsY barStartX barStartY barEndX barEndY consortium
1989.9775 -3196.0741445861445 385.56355551942323 -3200.6421445861447 383.53005551942323 -3191.5061445861443 387.59705551942324 F
1990.0663 -2998.808667150602 261.38009420651935 -2999.029167150602 266.37509420651935 -2998.588167150602 256.38509420651934 F
1990.1417 -2876.4774740765065 190.410011543349 -2880.9319740765063 192.681511543349 -2872.0229740765067 188.13851154334898 F
1990.2099 -2784.5060517850666 169.51013197518407 -2781.3785517850665 173.41113197518408 -2787.6335517850666 165.60913197518406 F
1990.3788 -2499.492829742105 238.23665653061363 -2494.602329742105 237.19565653061363 -2504.383329742105 239.27765653061363 F
1990.38 -2496.565906608159 241.12459712817164 -2491.706906608159 239.94609712817163 -2501.424906608159 242.30309712817166 F
1990.566 -1967.5124830892096 388.49644546067464 -1967.1804830892095 383.50794546067465 -1967.8444830892097 393.4849454606746 F
1990.7337 -1354.3142437047948 374.13078048696576 -1357.6877437047947 370.4402804869658 -1350.9407437047948 377.82128048696575 F
1990.7724 -1200.4023146509528 339.37795539019095 -1199.485314650953 334.4629553901909 -1201.3193146509527 344.29295539019097 F
1990.8797 -817.3719470596856 195.62786459371813 -822.3069470596855 196.43036459371814 -812.4369470596856 194.82536459371812 F
1990.916 -703.3052192703766 140.97642353131076 -707.0012192703766 137.60942353131077 -699.6092192703766 144.34342353131075 F
1991.012 -445.6003791845502 -11.077407215013857 -447.4058791845502 -6.414907215013857 -443.7948791845502 -15.739907215013856 F
1991.0739 -322.5712921391604 -83.71098057972765 -327.5597921391604 -83.37448057972765 -317.5827921391604 -84.04748057972765 F
1991.1505 -198.45020504031723 -161.6586696771363 -196.58370504031723 -157.0201696771363 -200.31670504031723 -166.29716967713628 F
1991.2502 -59.79030741084969 -181.9517780463575 -61.167307410849695 -177.1452780463575 -58.41330741084969 -186.7582780463575 F
1991.3048 30.809877838225415 -164.68922782840414 35.466877838225415 -162.87022782840415 26.152877838225415 -166.50822782840413 F
1991.3062 31.111736342805333 -158.71075516236434 35.82523634280533 -157.04325516236435 26.398236342805333 -160.37825516236433 F
1991.4239 258.6346608340467 -57.928593159193696 262.5746608340467 -54.8500931591937 254.69466083404672 -61.007093159193694 F
1991.4932 457.18585140678454 -4.582408038952467 459.55335140678454 -8.986408038952467 454.81835140678453 -0.17840803895246715 F
1991.5756 714.7666044894245 29.859373067627544 719.7591044894244 29.594873067627542 709.7741044894245 30.123873067627546 F
1991.718 1246.7981295452846 32.873468834021764 1249.7386295452845 28.829468834021764 1243.8576295452847 36.91746883402176 F
1991.8246 1657.4023529452527 -69.4876020648189 1652.6058529452528 -70.8991020648189 1662.1988529452526 -68.0761020648189 F
1991.8565 1764.216351703091 -110.9073828119733 1761.944851703091 -115.3613828119733 1766.487851703091 -106.45338281197331 F
1991.9597 2102.442086370903 -263.5381042382903 2099.018086370903 -259.89510423829034 2105.866086370903 -267.1811042382903 F
1992.0945 2382.2305608463653 -464.05994267560925 2382.767560846365 -459.08894267560925 2381.6935608463655 -469.03094267560925 F
1992.1769 2503.360064301542 -523.8300901037408 2499.581064301542 -520.5560901037408 2507.139064301542 -527.1040901037408 F
1992.2402 2598.1130392147966 -532.0198319835984 2601.7795392147964 -528.6203319835984 2594.4465392147968 -535.4193319835983 F
1992.3592 2788.9581987609477 -468.7968379617105 2791.6216987609478 -464.5653379617105 2786.2946987609475 -473.02833796171046 F
1992.4175 2916.9214093823766 -420.3786059315879 2921.245909382377 -422.8886059315879 2912.5969093823765 -417.8686059315879 F
1992.9505 4721.205501625817 -599.830121324509 4716.971001625818 -602.488121324509 4725.440001625817 -597.172121324509 F
1993.1508 5137.255179798566 -857.4785130784951 5139.147679798566 -852.850513078495 5135.362679798566 -862.1065130784951 F
