t obsX obsY barStartX barStartY barEndX barEndY consortium
1989.9981 1857.3069141752703 -2692.959233032112 1860.6889141752704 -2689.276733032112 1853.9249141752703 -2696.641733032112 F
1990.0761 1721.536300631682 -2555.2245864858255 1716.796300631682 -2553.6340864858257 1726.276300631682 -2556.8150864858253 F
1990.1538 1849.2660907071509 -2147.215025864198 1847.9065907071508 -2142.404025864198 1850.6255907071509 -2152.0260258641983 F
1990.2342 1984.794716993277 -2226.9388394050693 1980.977216993277 -2230.167839405069 1988.6122169932771 -2223.7098394050695 F
1990.3071 1483.5682487176543 -1887.0110296505795 1478.8597487176544 -1885.3325296505795 1488.2767487176543 -1888.6895296505795 F
1990.3083 1508.8112772151505 -1809.8445405010943 1504.0887772151505 -1808.2040405010944 1513.5337772151506 -1811.4850405010943 F
1990.4627 1150.6242989957975 -1162.4806460220943 1146.5382989957975 -1165.3621460220943 1154.7102989957975 -1159.5991460220944 F
1990.5575 837.217659623071 -1061.5369300397049 841.682159623071 -1063.787430039705 832.7531596230709 -1059.2864300397048 F
1990.6195 913.8346510470817 -952.4050042477878 913.8956510470817 -957.4040042477878 913.7736510470817 -947.4060042477878 F
1990.6207 915.780651256444 -951.4645210069791 915.844151256444 -956.4630210069791 915.717151256444 -946.4660210069791 F
1990.713 234.52426483078384 -490.1168533278904 238.90876483078384 -487.7138533278904 230.13976483078383 -492.5198533278904 F
1990.7774 405.8122927414918 -876.4738733876638 409.97129274149177 -879.2473733876639 401.6532927414918 -873.7003733876638 F
1990.7787 416.2511569191628 -857.9288307562762 420.4236569191628 -860.6813307562762 412.07865691916277 -855.1763307562761 F
1990.8637 231.43340612834828 -884.5111017806765 232.0209061283483 -879.5461017806765 230.84590612834828 -889.4761017806766 F
1990.9354 414.33136777407987 -1034.8720691077524 418.90636777407985 -1032.8550691077523 409.7563677740799 -1036.8890691077524 F
1991.0144 346.27594851088406 -723.2458590355691 342.5374485108841 -719.925859035569 350.01444851088405 -726.5658590355691 F
1991.091 157.49842034838085 -491.45967065299993 158.17542034838084 -486.50667065299996 156.82142034838085 -496.4126706529999 F
1991.0922 278.38081958537623 -506.1024213167644 278.98181958537623 -501.13942131676436 277.77981958537623 -511.0654213167644 F
1991.2465 298.82511116149846 14.427055898898839 295.04661116149845 17.70105589889884 302.60361116149846 11.153055898898838 F
1991.3316 562.5399091167437 186.00839061808728 561.2449091167438 181.17939061808727 563.8349091167437 190.83739061808728 F
1991.4009 -55.9030864845888 541.3376126214348 -60.7690864845888 540.1876126214348 -51.0370864845888 542.4876126214348 F
1991.4932 -446.82025082555765 634.4175021355574 -443.54075082555767 630.6440021355573 -450.09975082555763 638.1910021355574 F
1991.651 -793.0049931058605 938.2693463181533 -788.0379931058606 938.8423463181533 -797.9719931058605 937.6963463181534 F
1991.7142 -1244.3858909476667 705.9820470809677 -1241.5898909476666 701.8380470809677 -1247.1818909476667 710.1260470809677 F
1991.8031 -942.664248832486 878.4224118061812 -940.265748832486 882.8089118061812 -945.062748832486 874.0359118061813 F
1991.8722 -1071.0428507211254 892.8012482606081 -1066.0433507211255 892.8337482606081 -1076.0423507211253 892.768748260608 F
1991.9536 -940.4280466084927 1089.7652504187745 -942.6150466084927 1094.2612504187746 -938.2410466084926 1085.2692504187744 F
1992.1078 -1059.3655609131727 962.8150496356787 -1064.3330609131726 963.3790496356787 -1054.3980609131727 962.2510496356788 F
1992.2669 -1186.4558996028545 1961.1820397752042 -1189.5283996028545 1957.2375397752041 -1183.3833996028545 1965.1265397752043 F
1992.3386 -1200.829061041035 2697.7255645103023 -1205.773061041035 2698.4690645103024 -1195.885061041035 2696.9820645103023 F
1992.4296 -1644.4491736956923 2399.98794640838 -1642.8366736956923 2395.25594640838 -1646.0616736956922 2404.71994640838 F
1992.494 -1590.7071827072325 2452.5452144958817 -1594.1646827072325 2448.9337144958818 -1587.2496827072325 2456.1567144958817 F
1992.5889 -2016.782674256807 2713.259301836472 -2011.967674256807 2711.9123018364717 -2021.597674256807 2714.606301836472 F
1992.8934 -2435.9298752856366 2816.6109338649835 -2436.274375285637 2821.5984338649837 -2435.5853752856365 2811.6234338649833 F
