t obsX obsY barStartX barStartY barEndX barEndY consortium
1990.0578 294.88606879423924 1364.7151552366004 291.0815687942392 1367.9591552366003 298.69056879423925 1361.4711552366005 F
1990.1807 325.24068066046897 1235.1168963975565 321.98618066046896 1238.9123963975564 328.495180660469 1231.3213963975566 F
1990.5465 -107.78740627166326 888.0062482424842 -102.78790627166326 888.0472482424842 -112.78690627166326 887.9652482424841 F
1990.5782 -132.6935966014976 851.073117217856 -129.23759660149761 847.4601172178559 -136.1495966014976 854.686117217856 F
1990.6717 -178.4089897279443 718.0214430765496 -174.28898972794428 720.8544430765496 -182.5289897279443 715.1884430765497 F
1990.775 -138.4558608091596 563.2154702650809 -133.79986080915958 561.3924702650809 -143.1118608091596 565.0384702650808 F
1990.7762 -135.68813463399414 565.9879307160483 -130.97163463399414 564.3289307160483 -140.40463463399414 567.6469307160482 F
1990.7774 -135.0985275684989 562.9181621970017 -130.3290275684989 561.4181621970017 -139.8680275684989 564.4181621970017 F
1990.7787 -132.3033709978255 566.9755907951538 -127.48487099782551 565.6415907951539 -137.1218709978255 568.3095907951538 F
1990.7835 -130.13181425759112 550.4368988422317 -125.17581425759111 549.7763988422317 -135.0878142575911 551.0973988422317 F
1990.7849 -128.14327135815455 554.5307864933512 -123.16527135815456 554.0612864933512 -133.12127135815456 555.0002864933513 F
1990.7862 -127.15973563610166 550.6794145285411 -122.17023563610167 550.359414528541 -132.14923563610165 550.9994145285411 F
1990.7872 -126.20817808558182 550.9509236301734 -121.21067808558182 550.7969236301734 -131.2056780855818 551.1049236301734 F
1991.2113 223.01498077871366 23.16513646697322 218.82748077871366 20.43313646697322 227.20248077871366 25.89713646697322 F
1991.2539 191.08312067210628 -11.722712966914793 186.6811206721063 -9.351712966914793 195.48512067210626 -14.093712966914794 F
1991.6925 -269.7385332469767 -493.26210817858833 -266.4665332469767 -497.04260817858835 -273.0105332469767 -489.4816081785883 F
1992.0799 118.33662398347892 -1034.8265965409619 115.00812398347891 -1031.0955965409619 121.66512398347892 -1038.5575965409619 F
1992.1395 140.49331970290982 -1087.0388590796406 136.3013197029098 -1089.7643590796406 144.68531970290982 -1084.3133590796406 F
1992.2062 132.62008467479575 -1153.6812763914845 129.09458467479575 -1150.1362763914844 136.14558467479574 -1157.2262763914846 F
1992.5681 -316.3197947400955 -1510.459285817555 -311.4907947400955 -1509.1632858175549 -321.1487947400955 -1511.755285817555 F
1993.1289 48.74088037218527 -2267.8264640517787 45.699380372185274 -2263.8579640517787 51.78238037218527 -2271.7949640517786 F
