t obsX obsY barStartX barStartY barEndX barEndY consortium
1989.9864 -5208.152830096653 3270.565445122864 -5203.170330096653 3270.985945122864 -5213.135330096653 3270.1449451228636 F
1990.2281 -3896.3992588248725 2793.2294849680593 -3901.1922588248726 2791.8059849680594 -3891.6062588248724 2794.652984968059 F
1990.2791 -3635.620065191237 2634.542474940529 -3636.4585651912366 2629.6134749405287 -3634.781565191237 2639.471474940529 F
1990.363 -3253.998558287688 2338.176776877062 -3258.598558287688 2340.135276877062 -3249.398558287688 2336.2182768770617 F
1990.4687 -2868.506251345084 1939.1980258670933 -2873.293751345084 1937.7575258670934 -2863.718751345084 1940.6385258670932 F
1990.47 -2865.2298538966547 1937.0534625807588 -2870.063353896655 1935.7739625807587 -2860.3963538966545 1938.332962580759 F
1990.5016 -2769.9591906619316 1817.746471562216 -2774.1171906619315 1820.522471562216 -2765.8011906619317 1814.9704715622158 F
1990.5028 -2766.070428511596 1813.895872161058 -2770.137428511596 1816.804372161058 -2762.003428511596 1810.987372161058 F
1990.504 -2763.563209977538 1808.178380655755 -2767.536209977538 1811.213880655755 -2759.590209977538 1805.142880655755 F
1990.6705 -2349.971781999845 1265.1924240701858 -2350.290781999845 1270.1819240701857 -2349.652781999845 1260.2029240701859 F
1990.6717 -2343.3219304418744 1262.161886608745 -2343.4774304418743 1267.1593866087449 -2343.1664304418746 1257.164386608745 F
1990.7106 -2250.7839926680363 1165.647477016254 -2246.513492668036 1168.247977016254 -2255.0544926680363 1163.046977016254 F
1990.809 -1972.0144642829744 967.3243630825722 -1970.8399642829743 972.1843630825722 -1973.1889642829744 962.4643630825722 F
1990.8928 -1669.2831883511744 848.1048344495147 -1664.8381883511745 845.8153344495147 -1673.7281883511744 850.3943344495146 F
1990.9388 -1473.550576717134 789.4241546518028 -1469.4085767171339 792.2241546518028 -1477.692576717134 786.6241546518029 F
1991.1797 -198.39490290081523 383.1437292626618 -201.94190290081522 379.6197292626618 -194.84790290081523 386.6677292626618 F
1991.21 -33.36075766622354 303.6314991743233 -33.353757666223544 298.6314991743233 -33.36775766622354 308.6314991743233 F
1991.3073 461.6516966575268 4.923974606198973 456.7411966575268 5.863974606198973 466.56219665752684 3.983974606198973 F
1991.3862 799.2906284038144 -283.436844974903 796.3596284038143 -287.486844974903 802.2216284038144 -279.386844974903 F
1991.3874 805.4242117039457 -288.9917768932052 802.4162117039457 -292.9852768932052 808.4322117039458 -284.99827689320523 F
1991.4494 1029.0979488494697 -523.9653001172313 1025.0619488494697 -521.0143001172313 1033.1339488494698 -526.9163001172313 F
1991.8246 2038.821722352034 -1595.7616865654493 2043.6997223520339 -1596.8581865654494 2033.943722352034 -1594.6651865654492 F
1991.8893 2275.2805773401315 -1687.4328100531495 2278.1170773401313 -1683.3158100531496 2272.4440773401316 -1691.5498100531495 F
1991.9936 2746.4589200715754 -1819.7039408158964 2750.3579200715753 -1822.8334408158964 2742.5599200715756 -1816.5744408158964 F
1991.9949 2755.789208583069 -1817.7608105727047 2759.793208583069 -1820.7548105727046 2751.785208583069 -1814.7668105727048 F
1992.007 2816.1883118031556 -1833.894679064839 2820.9743118031556 -1835.342179064839 2811.4023118031555 -1832.447179064839 F
1992.0082 2821.1554390205597 -1839.6594215690623 2825.9859390205597 -1840.9504215690622 2816.3249390205597 -1838.3684215690623 F
1992.2537 4157.497225123759 -2362.665775598744 4152.5232251237585 -2363.174775598744 4162.471225123759 -2362.156775598744 F
1992.3143 4458.108158486119 -2563.347722412419 4456.670158486118 -2568.136222412419 4459.546158486119 -2558.559222412419 F
1992.3919 4782.621149246191 -2844.999212541934 4778.21764924619 -2842.630712541934 4787.024649246191 -2847.367712541934 F
1992.9663 6573.5070867111845 -4320.5622519620665 6578.225086711184 -4318.906751962067 6568.789086711185 -4322.217751962066 F
1993.1786 7714.60994966438 -4690.960830516177 7711.01094966438 -4694.431330516178 7718.20894966438 -4687.490330516177 F
