bbat sat ut1 clkchain clock0 clock1 clock2 clock3 clock4 bat Ttt tt tt2tb roemer shapiro tropo shapiroJ shapiroS shapiroV shapiroU shapiroN posTel1 posTel2 posTel3 tt2tb telSSB1 telSSB2 telSSB3 geoSSB1 geoSSB2 geoSSB3 velPulsar1 velPulsar2 velPulsar3 zenith1 zenith2 zenith3 posPulsar1 posPulsar2 posPulsar3 elevation freq
42069.999167529252336 42070 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42069.999167529252336 42070.000522962962965 45.183999999999997499 0.00054278366641574747956 -117.1100125828910592 2.8193015299872162523e-06 8.6417233796785381512e-09 -2.0532639010297161195e-08 -6.6474401811522831969e-09 2.7142716177502642513e-11 -2.7112372843062420073e-10 -1.3091962355674015084e-09 0.011497 0.014407 -0.010604 0.00054278366641574747956 -268.40505600 379.05785330 164.38373565 -268.41655304414086913 379.04344658320286499 164.39434009083097976 0.000468 -0.000700 0.000398 1210.071566 1516.293346 -1123.647576 0.864080 0.421839 -0.274623 62.791584212614530713 545000000
42070.00916663724287 42070.010000000000002 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42070.00916663724287 42070.010522962962966 45.183999999999997499 0.00054310666586299897584 -117.18708252160443806 2.8212865885029305148e-06 8.8801478772661799185e-09 -2.0532905185634257209e-08 -6.6474916407063258354e-09 2.7145091531179253115e-11 -2.7112058357163238771e-10 -1.3091975684677152461e-09 0.010567 0.015100 -0.010607 0.00054310666586299897584 -268.47945755 379.01535290 164.36500025 -268.49002476508633208 379.00025255536638724 164.37560700065085939 0.000468 -0.000700 0.000398 1112.208107 1589.297656 -1123.889972 0.864080 0.421839 -0.274623 59.927999977121530151 545000000
42079.9883078698943 42079.989999999999998 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42079.9883078698943 42079.990522962962963 45.183999999999997499 0.00080967184386961880277 -191.38484584910315789 4.9751456187987682793e-06 9.0822486239635808653e-09 -2.0782684711401029022e-08 -6.7003762896237045715e-09 2.7855497913565061084e-11 -2.6746023125762691135e-10 -1.310103350007055941e-09 0.009861 0.015569 -0.010609 0.00080967184386961880277 -337.27755948 330.29022826 143.23646129 -337.28742096752779389 330.27465906016084318 143.24706981567859998 0.000468 -0.000700 0.000398 1037.931205 1638.643502 -1124.076896 0.864080 0.421839 -0.274623 57.787407664433388277 545000000
42079.998307032423025 42080 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42079.998307032423025 42080.000522962962965 45.183999999999997499 0.00080996194428467767866 -191.45720365494923954 4.9774545335491758406e-06 9.4019936501220513698e-09 -2.0782911684598765396e-08 -6.7004304005976862942e-09 2.7854917913343933671e-11 -2.6745607278036982244e-10 -1.310103711458141409e-09 0.008862 0.016158 -0.010611 0.00080996194428467767866 -337.34260638 330.23664624 143.21297254 -337.35146809374128907 330.22048868950724909 143.22358354387711188 0.000468 -0.000700 0.000398 932.705846 1700.566843 -1124.337494 0.864080 0.421839 -0.274623 54.805768364481536992 545000000
42080.008306194357289 42080.010000000000002 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42080.008306194357289 42080.010522962962966 45.183999999999997499 0.00081025859613017474446 -191.52961282861647874 4.9797662798414496475e-06 9.778275096048212407e-09 -2.0783138516034698673e-08 -6.7004844517562758508e-09 2.78543377344092103e-11 -2.6745191410630930181e-10 -1.3101040727760791293e-09 0.007827 0.016682 -0.010614 0.00081025859613017474446 -337.40767791 330.18298999 143.18947933 -337.41550478459981832 330.16630821110356919 143.20009289272928754 0.000468 -0.000700 0.000398 823.790445 1755.742082 -1124.607320 0.864080 0.421839 -0.274623 51.779813440382490342 545000000
42089.987515669987246 42089.989999999999998 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42089.987515669987246 42089.990522962962963 45.183999999999997499 0.0010473715438557337342 -259.83115301310471068 7.4795039358966475913e-06 1.0094117613396933184e-08 -2.0992989053376010711e-08 -6.7549171745893457767e-09 2.5556126450407908333e-11 -2.6285525189008639534e-10 -1.3100454110810860432e-09 0.007051 0.017023 -0.010616 0.0010473715438557337342 -395.84356341 271.36615071 117.68675000 -395.85061472469629962 271.34912781073091992 117.69736552425881371 0.000468 -0.000700 0.000398 742.162754 1791.644789 -1124.813753 0.864080 0.421839 -0.274623 49.548750930794724923 545000000
42089.997514910936278 42090 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42089.997514910936278 42090.000522962962965 45.183999999999997499 0.0010476318373243201625 -259.89673527396479358 7.4821834322099398194e-06 1.0591930238200308185e-08 -2.0993175080615362493e-08 -6.7549715218752321381e-09 2.5552718855751948151e-11 -2.6285024010857796176e-10 -1.3100448182477805402e-09 0.005966 0.017431 -0.010618 0.0010476318373243201625 -395.89744668 271.30315849 117.65925357 -395.90341226006768238 271.28572705298842038 117.66987178224117372 0.000468 -0.000700 0.000398 627.890876 1834.642468 -1125.096727 0.864080 0.421839 -0.274623 46.472177644590423995 545000000
42090.007514151403498 42090.010000000000002 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42090.007514151403498 42090.010522962962966 45.183999999999997499 0.0010478985851389312472 -259.96235916982391245 7.4848662059516095661e-06 1.1178787164565022224e-08 -2.0993361001146777438e-08 -6.7550258100162323204e-09 2.5549308888394581772e-11 -2.6284522822851757565e-10 -1.3100442259382507642e-09 0.004856 0.017771 -0.010621 0.0010478985851389312472 -395.95134144 271.24008874 117.63175345 -395.95619772653355994 271.22231793817536527 117.6423744096867523 0.000468 -0.000700 0.000398 511.138503 1870.360005 -1125.385918 0.864080 0.421839 -0.274623 43.377065810037187532 545000000
42099.986814923246538 42099.989999999999998 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42099.986814923246538 42099.990522962962963 45.183999999999997499 0.0012569347848029456365 -320.3758780763492382 1.0375421652825614016e-05 1.1674460268680613e-08 -2.116171664295538018e-08 -6.8087812508530834836e-09 2.1002087665438279316e-11 -2.5749211480834175482e-10 -1.3090434030901274708e-09 0.004034 0.017974 -0.010623 0.0012569347848029456365 -442.34986901 204.12376744 88.52579109 -442.35390277497771194 204.10579329896850709 88.536414113999853726 0.000468 -0.000700 0.000398 424.569083 1891.761541 -1125.602925 0.864080 0.421839 -0.274623 41.108267089409743278 545000000
42099.99681426548231 42100 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42099.99681426548231 42100.000522962962965 45.183999999999997499 0.0012571627639571931155 -320.43270912997462574 1.0378512381694367697e-05 1.246426434763215814e-08 -2.1161860128709378961e-08 -6.8088336897844988192e-09 2.0996999432095481751e-11 -2.5748645762967901221e-10 -1.3090418873411503466e-09 0.002894 0.018191 -0.010626 0.0012571627639571931155 -442.39095665 204.05324237 88.49511170 -442.39385078248068339 204.03505157354561561 88.50573754390944714 0.000468 -0.000700 0.000398 304.623734 1914.564315 -1125.899838 0.864080 0.421839 -0.274623 37.994131948747849492 545000000
42100.006813607365554 42100.010000000000002 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42100.006813607365554 42100.010522962962966 45.183999999999997499 0.0012573971038334428706 -320.48957064792745086 1.0381606899992154664e-05 1.3412156443529537484e-08 -2.1162003543386391375e-08 -6.8088860719535389234e-09 2.0991908238765347387e-11 -2.5748080045438025806e-10 -1.309040372763172904e-09 0.001743 0.018335 -0.010629 0.0012573971038334428706 -442.43204211 203.98263887 88.46442958 -442.43378523502741473 203.96430360375416058 88.475058272802272086 0.000468 -0.000700 0.000398 183.480658 1929.769800 -1126.199781 0.864080 0.421839 -0.274623 34.87491666047490213 545000000
42109.986227296930238 42109.989999999999998 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42109.986227296930238 42109.990522962962963 45.183999999999997499 0.0014279722665888835726 -371.14695953603120415 1.3679274712221047019e-05 1.422914771733675636e-08 -2.1287396676081079669e-08 -6.8598459818231423888e-09 1.5367215287826136688e-11 -2.516138874635293185e-10 -1.3071443248580488067e-09 0.000898 0.018395 -0.010631 0.0014279722665888835726 -475.36133187 130.65846567 56.67124106 -475.36222982003039306 130.64007084337561082 56.681871844196784593 0.000468 -0.000700 0.000398 94.526735 1936.038868 -1126.419451 0.864080 0.421839 -0.274623 32.595730553086625036 545000000
42109.996226760570149 42110 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42109.996226760570149 42110.000522962962965 45.183999999999997499 0.0014281523077087525993 -371.19330122294178409 1.3682757122229266186e-05 1.5565473722471556985e-08 -2.1287496678861837994e-08 -6.8598944940834700698e-09 1.5361505421620674602e-11 -2.5160785871031561983e-10 -1.3071419550238832057e-09 -0.000262 0.018413 -0.010634 0.0014281523077087525993 -475.38840998 130.58269057 56.63837590 -475.38814802367147649 130.56427736063002953 56.649009552384463007 0.000468 -0.000700 0.000398 -27.551548 1937.973679 -1126.721578 0.864080 0.421839 -0.274623 29.475856648635254231 545000000
42110.006226223994975 42110.010000000000002 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42110.006226223994975 42110.010522962962966 45.183999999999997499 0.0014283386356337107303 -371.2396614993018602 1.3686243817987833916e-05 1.7230726288054649383e-08 -2.1287596647846918092e-08 -6.85994295368053507e-09 1.5355792573857948942e-11 -2.5160183002879247577e-10 -1.3071395869970826344e-09 -0.001421 0.018359 -0.010637 0.0014283386356337107303 -475.41547256 130.50683856 56.60550907 -475.4140518526072583 130.48848002552503544 56.616145587563899255 0.000468 -0.000700 0.000398 -149.509436 1932.218311 -1127.023474 0.864080 0.421839 -0.274623 26.359689311250257049 545000000
42119.985769461224617 42119.989999999999998 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42119.985769461224617 42119.990522962962963 45.183999999999997499 0.0015515291449776451825 -410.70408443901123974 1.7294438432583621407e-05 1.8724536089448318612e-08 -2.1369604302634451174e-08 -6.9062916557299837595e-09 9.5007596707017185292e-12 -2.4550623035282496788e-10 -1.3044311090644363879e-09 -0.002264 0.018273 -0.010639 0.0015515291449776451825 -494.03184784 53.30667587 23.13004730 -494.02958424893972733 53.288403321896012699 23.140685901987723128 0.000468 -0.000700 0.000398 -238.222223 1923.168275 -1127.242893 0.864080 0.421839 -0.274623 24.087828967513512879 545000000
42119.995769060295032 42120 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42119.995769060295032 42120.000522962962965 45.183999999999997499 0.0015516627341761802302 -410.73872488265618586 1.7298108927023165833e-05 2.129520935474768204e-08 -2.1369660861884405647e-08 -6.9063346876137196725e-09 9.4950837904921777699e-12 -2.4550011815936431538e-10 -1.3044279791531026171e-09 -0.003410 0.018092 -0.010641 0.0015516627341761802302 -494.04432256 53.22794829 23.09598175 -494.04091304086949776 53.209856173173989191 23.106623195248619851 0.000468 -0.000700 0.000398 -358.829949 1904.178057 -1127.541385 0.864080 0.421839 -0.274623 20.984435202226194406 545000000
42120.005768659293466 42120.010000000000002 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42120.005768659293466 42120.010522962962966 45.183999999999997499 0.0015518025914828387484 -410.77337155085928089 1.7301783891435082918e-05 2.4742522591251078045e-08 -2.1369717424693996229e-08 -6.9063776724967074187e-09 9.4894050812716519376e-12 -2.4549400602781559849e-10 -1.304424851624047356e-09 -0.004542 0.017840 -0.010644 0.0015518025914828387484 -494.05676884 53.14914728 23.06191553 -494.05222702564265091 53.131307386636855483 23.072559775668413096 0.000468 -0.000700 0.000398 -478.002716 1877.631767 -1127.836393 0.864080 0.421839 -0.274623 17.891953314915909345 545000000
42129.985453717360276 42129.989999999999998 0 10->TAI->TT(TAI) 13 32.183999999999997499 0 0 0 42129.985453717360276 42129.990522962962963 45.183999999999997499 0.0016326366190257143949 -437.98443190526205626 2.0805333207497131638e-05 2.8092129180147363389e-08 -2.1408172969297303357e-08 -6.9466944051162984971e-09 3.8968535039823167686e-12 -2.3946292949062227347e-10 -1.30100104820295992e-09 -0.005358 0.017611 -0.010646 0.0016326366190257143949 -497.92599982 -25.66482180 -11.11534742 -497.92064227335049509 -25.682432692449769007 -11.10470115743590469 0.000468 -0.000700 0.000398 -563.857810 1853.529784 -1128.048887 0.864080 0.421839 -0.274623 15.641833542817748182 545000000
